,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ENR,banned_books,SCH_FTETEACH_TOT,NMCNTY,County Name,overall_TPI,Closest_Match,Median Household Income,School District,dist_key
910,TEXAS,4834920,PILOT POINT ISD,1401,False,0.07494646680942184,denton,denton,0.58,PILOT POINT,60767.0,"Pilot Point Independent School District / 7,690",PILOT POINT
911,TEXAS,4834980,PINE TREE ISD,4678,False,0.06708849935870029,gregg,gregg,0.71,PINE TREE,51708.0,"Pine Tree Independent School District / 25,576",PINE TREE
912,TEXAS,4835010,PITTSBURG ISD,2344,False,0.08860921501706484,camp,camp,0.735,PITTSBURG,38201.0,"Pittsburg Independent School District / 12,841",PITTSBURG
913,TEXAS,4835040,PLAINS ISD,448,False,0.0888392857142857,yoakum,yoakum,0.85,PLAINS,47875.0,"Plains Independent School District / 2,321",PLAINS
914,TEXAS,4835070,PLAINVIEW ISD,5504,False,0.06719113372093023,hale,hale,0.775,PLAINVIEW,42733.0,"Plainview Independent School District / 27,898",PLAINVIEW
915,TEXAS,4835100,PLANO ISD,53892,False,0.07114172790024494,collin,collin,0.5700000000000001,PLANO,78957.0,"Plano Independent School District / 336,230",PLANO
916,TEXAS,4835130,PLEASANT GROVE ISD,2106,False,0.07502374169040836,bowie,bowie,0.73,PLEASANT GROVE,70982.0,"Pleasant Grove Independent School District / 12,408",PLEASANT GROVE
917,TEXAS,4835190,PLEASANTON ISD,3585,False,0.06499302649930265,atascosa,atascosa,0.665,PLEASANTON,55193.0,"Pleasanton Independent School District / 16,739",PLEASANTON
918,TEXAS,4835250,POINT ISABEL ISD,2426,False,0.06113355317394889,cameron,cameron,-0.5900000000000001,POINT ISABEL,36638.0,"Point Isabel Independent School District / 15,048",POINT ISABEL
919,TEXAS,4835310,PONDER ISD,1418,False,0.07449929478138223,denton,denton,0.58,PONDER,71908.0,"Ponder Independent School District / 5,779",PONDER
920,TEXAS,4835340,POOLVILLE ISD,518,False,0.09266409266409266,parker,parker,0.84,POOLVILLE,48537.0,"Poolville Independent School District / 2,373",POOLVILLE
921,TEXAS,4835370,PORT ARANSAS ISD,437,False,0.10732265446224255,nueces,nueces,0.52,PORT ARANSAS,44444.0,"Port Aransas Independent School District / 3,834",PORT ARANSAS
922,TEXAS,4835400,PORT ARTHUR ISD,8326,False,0.07259188085515253,jefferson,jefferson,0.52,PORT ARTHUR,31567.0,"Port Arthur Independent School District / 52,817",PORT ARTHUR
923,TEXAS,4835430,PORT NECHES-GROVES ISD,5103,False,0.07270233196159122,jefferson,jefferson,0.52,PORT NECHES-GROVES,53989.0,"Port Neches-Groves Independent School District / 26,030",PORT NECHES-GROVES
924,TEXAS,4835490,POST ISD,871,False,0.09529276693455797,garza,garza,0.865,POST,50017.0,"Post Independent School District / 6,159",POST
925,TEXAS,4835520,POTEET ISD,1735,False,0.06559077809798271,atascosa,atascosa,0.665,POTEET,42394.0,"Poteet Independent School District / 8,710",POTEET
926,TEXAS,4835550,POTH ISD,835,False,0.07904191616766468,wilson,wilson,0.755,POTH,60819.0,"Poth Independent School District / 3,900",POTH
927,TEXAS,4835560,HIGHLAND PARK ISD,861,False,0.07317073170731707,potter,potter,0.72,HIGHLAND PARK,182609.0,"Highland Park Independent School District / 34,043",HIGHLAND PARK
928,TEXAS,4835560,HIGHLAND PARK ISD,861,False,0.07317073170731707,potter,potter,0.72,HIGHLAND PARK,52895.0,"Highland Park Independent School District / 7,496",HIGHLAND PARK
929,TEXAS,4835570,BUSHLAND ISD,1458,False,0.0823045267489712,potter,potter,0.72,BUSHLAND,79257.0,"Bushland Independent School District / 6,083",BUSHLAND
930,TEXAS,4835580,POTTSBORO ISD,1416,False,0.07344632768361582,grayson,grayson,0.77,POTTSBORO,53848.0,"Pottsboro Independent School District / 8,114",POTTSBORO
931,TEXAS,4835700,PRAIRIE LEA ISD,199,False,0.09547738693467336,caldwell,caldwell,0.555,PRAIRIE LEA,48289.0,"Prairie Lea Independent School District / 1,250",PRAIRIE LEA
932,TEXAS,4835730,PRAIRIE VALLEY ISD,151,False,0.09801324503311258,montague,montague,0.89,PRAIRIE VALLEY,55577.0,Prairie Valley Independent School District / 737,PRAIRIE VALLEY
933,TEXAS,4835740,PRAIRILAND ISD,1150,False,0.07504347826086956,lamar,lamar,0.8,PRAIRILAND,41310.0,"Prairiland Independent School District / 5,583",PRAIRILAND
934,TEXAS,4835760,PREMONT ISD,595,False,0.06554621848739496,jim wells,jim wells,0.0050000000000000044,PREMONT,29404.0,"Premont Independent School District / 3,298",PREMONT
935,TEXAS,4835800,PRESIDIO ISD,1315,False,0.0806083650190114,presidio,presidio,-0.7050000000000001,PRESIDIO,25104.0,"Presidio Independent School District / 5,052",PRESIDIO
936,TEXAS,4835820,PRIDDY ISD,111,False,0.12612612612612611,mills,mills,0.895,PRIDDY,34271.0,Priddy Independent School District / 346,PRIDDY
937,TEXAS,4835850,PRINCETON ISD,4449,False,0.06543717689368397,collin,collin,0.5700000000000001,PRINCETON,49717.0,"Princeton Independent School District / 15,472",PRINCETON
938,TEXAS,4835890,PRINGLE-MORSE CISD,127,False,0.07716535433070866,hansford,hansford,0.935,PRINGLE-MORSE CONSOLIDATED,66071.0,Pringle-Morse Consolidated Independent School District / 510,PRINGLE-MORSE CONSOLIDATED
939,TEXAS,4835910,PROGRESO ISD,1904,False,0.07720588235294118,hidalgo,hidalgo,-0.625,PROGRESO,31130.0,"Progreso Independent School District / 6,806",PROGRESO
940,TEXAS,4836000,PROSPER ISD,12031,True,0.06017787382594963,collin,collin,0.5700000000000001,PROSPER,105938.0,"Prosper Independent School District / 19,288",PROSPER
941,TEXAS,4836180,QUANAH ISD,531,False,0.09642184557438795,hardeman,hardeman,0.86,QUANAH,34653.0,"Quanah Independent School District / 3,159",QUANAH
942,TEXAS,4836210,QUEEN CITY ISD,1039,False,0.0820019249278152,cass,cass,0.81,QUEEN CITY,43488.0,"Queen City Independent School District / 6,075",QUEEN CITY
943,TEXAS,4836240,QUINLAN ISD,2630,False,0.0661596958174905,hunt,hunt,0.78,QUINLAN,46275.0,"Quinlan Independent School District / 18,047",QUINLAN
944,TEXAS,4836300,QUITMAN ISD,1121,False,0.0812756467439786,wood,wood,0.855,QUITMAN,41373.0,"Quitman Independent School District / 8,857",QUITMAN
945,TEXAS,4836360,RAINS ISD,1688,False,0.07434834123222749,rains,rains,0.865,RAINS,46906.0,"Rains Independent School District / 10,753",RAINS
946,TEXAS,4836390,RALLS ISD,525,False,0.09961904761904761,crosby,crosby,0.74,RALLS,38588.0,"Ralls Independent School District / 2,461",RALLS
947,TEXAS,4836420,RAMIREZ CSD,33,False,0.09090909090909091,duval,duval,-0.64,RAMIREZ,37589.0,Ramirez Common School District / 381,RAMIREZ
948,TEXAS,4836450,RANDOLPH FIELD ISD,1560,False,0.06512820512820512,bexar,bexar,-0.5700000000000001,RANDOLPH FIELD,90357.0,"Randolph Field Independent School District / 1,166",RANDOLPH FIELD
949,TEXAS,4836480,RANGER ISD,343,False,0.11603498542274052,eastland,eastland,0.885,RANGER,33432.0,"Ranger Independent School District / 3,547",RANGER
950,TEXAS,4836510,RANKIN ISD,309,False,0.09385113268608414,upton,upton,0.86,RANKIN,57361.0,"Rankin Independent School District / 1,057",RANKIN
951,TEXAS,4836540,RAYMONDVILLE ISD,2105,False,0.08835154394299287,willacy,willacy,-0.615,RAYMONDVILLE,28208.0,"Raymondville Independent School District / 13,849",RAYMONDVILLE
952,TEXAS,4836570,REAGAN COUNTY ISD,862,False,0.09280742459396751,reagan,reagan,0.85,REAGAN COUNTY,52692.0,"Reagan County Independent School District / 3,520",REAGAN COUNTY
953,TEXAS,4836630,RED LICK ISD,511,False,0.07827788649706457,bowie,bowie,0.73,RED LICK,70083.0,"Red Lick Independent School District / 2,422",RED LICK
954,TEXAS,4836660,RED OAK ISD,5808,False,0.06382231404958678,ellis,ellis,0.6950000000000001,RED OAK,71329.0,"Red Oak Independent School District / 26,275",RED OAK
955,TEXAS,4836750,REDWATER ISD,1117,False,0.09239033124440464,bowie,bowie,0.73,REDWATER,60636.0,"Redwater Independent School District / 6,092",REDWATER
956,TEXAS,4836780,REFUGIO ISD,704,False,0.08545454545454545,refugio,refugio,0.67,REFUGIO,47197.0,"Refugio Independent School District / 3,780",REFUGIO
957,TEXAS,4836930,RICARDO ISD,688,False,0.06447674418604651,kleberg,kleberg,0.0050000000000000044,RICARDO,54583.0,"Ricardo Independent School District / 3,782",RICARDO
958,TEXAS,4836960,RICE ISD,895,False,0.08227932960893855,navarro,navarro,0.75,RICE,38031.0,"Rice Independent School District / 3,031",RICE
959,TEXAS,4836970,RICE CISD,1361,False,0.075165319617928,colorado,colorado,0.78,RICE,38031.0,"Rice Independent School District / 3,031",RICE
960,TEXAS,4836990,RICHARDS ISD,163,False,0.09815950920245399,grimes,grimes,0.78,RICHARDS,55588.0,"Richards Independent School District / 1,556",RICHARDS
961,TEXAS,4837020,RICHARDSON ISD,39004,True,0.06481771100399959,dallas,dallas,-0.63,RICHARDSON,53988.0,"Richardson Independent School District / 227,419",RICHARDSON
962,TEXAS,4837080,RICHLAND SPRINGS ISD,123,False,0.1146341463414634,san saba,san saba,0.895,RICHLAND SPRINGS,44931.0,Richland Springs Independent School District / 894,RICHLAND SPRINGS
963,TEXAS,4837110,RIESEL ISD,645,False,0.08062015503875969,mclennan,mclennan,0.65,RIESEL,45345.0,"Riesel Independent School District / 1,966",RIESEL
964,TEXAS,4837140,RIO GRANDE CITY CISD,11385,False,0.07468599033816424,starr,starr,-0.655,ROYSE CITY,76319.0,"Royse City Independent School District / 20,577",ROYSE CITY
965,TEXAS,4837150,SOUTH TEXAS ISD,4245,False,0.07025441696113074,hidalgo,hidalgo,-0.625,TEXAS CITY,46297.0,"Texas City Independent School District / 27,678",TEXAS CITY
966,TEXAS,4837170,RIO HONDO ISD,1950,False,0.06897435897435897,cameron,cameron,-0.5900000000000001,RIO HONDO,37232.0,"Rio Hondo Independent School District / 8,865",RIO HONDO
967,TEXAS,4837200,RIO VISTA ISD,732,False,0.08333333333333333,johnson,johnson,0.78,RIO VISTA,60147.0,"Rio Vista Independent School District / 3,730",RIO VISTA
968,TEXAS,4837230,RISING STAR ISD,154,False,0.1077922077922078,eastland,eastland,0.885,RISING STAR,31933.0,"Rising Star Independent School District / 1,649",RISING STAR
969,TEXAS,4837260,RIVER ROAD ISD,1272,False,0.07523584905660377,potter,potter,0.72,RIVER ROAD,55726.0,"River Road Independent School District / 7,580",RIVER ROAD
970,TEXAS,4837320,RIVIERA ISD,422,False,0.1066350710900474,kleberg,kleberg,0.0050000000000000044,ERA,51393.0,"Era Independent School District / 2,091",ERA
971,TEXAS,4837380,ROBERT LEE ISD,283,False,0.1,tom green,tom green,0.745,ROBERT LEE,37614.0,"Robert Lee Independent School District / 1,625",ROBERT LEE
972,TEXAS,4837410,ROBINSON ISD,2353,False,0.07671058223544411,mclennan,mclennan,0.65,ROBINSON,70587.0,"Robinson Independent School District / 10,945",ROBINSON
973,TEXAS,4837440,ROBSTOWN ISD,2786,False,0.06346015793251975,nueces,nueces,0.52,ROBSTOWN,31281.0,"Robstown Independent School District / 15,510",ROBSTOWN
974,TEXAS,4837470,ROBY CISD,302,False,0.09602649006622517,fisher,fisher,0.795,ROBY CONSOLIDATED,45375.0,"Roby Consolidated Independent School District / 1,289",ROBY CONSOLIDATED
975,TEXAS,4837500,ROCHELLE ISD,185,False,0.11891891891891893,mcculloch,mcculloch,0.855,ROCHELLE,56736.0,Rochelle Independent School District / 851,ROCHELLE
976,TEXAS,4837590,ROCKDALE ISD,1535,False,0.07263843648208469,milam,milam,0.775,ROCKDALE,32119.0,"Rockdale Independent School District / 9,212",ROCKDALE
977,TEXAS,4837650,ROCKWALL ISD,16166,False,0.05929667202771248,rockwall,rockwall,0.72,ROCKWALL,89907.0,"Rockwall Independent School District / 68,194",ROCKWALL
978,TEXAS,4837710,ROGERS ISD,895,False,0.07486033519553073,bell,bell,0.575,ROGERS,58681.0,"Rogers Independent School District / 4,013",ROGERS
979,TEXAS,4837740,ROMA ISD,6380,False,0.07047021943573668,starr,starr,-0.655,ROMA,23090.0,"Roma Independent School District / 23,801",ROMA
980,TEXAS,4837800,ROOSEVELT ISD,1093,False,0.08508691674290943,lubbock,lubbock,0.6900000000000001,ROOSEVELT,49158.0,"Roosevelt Independent School District / 7,060",ROOSEVELT
981,TEXAS,4837830,ROPES ISD,443,False,0.0835214446952596,hockley,hockley,0.8300000000000001,ROPES,50536.0,"Ropes Independent School District / 1,279",ROPES
982,TEXAS,4837860,ROSCOE COLLEGIATE ISD,620,False,0.07096774193548387,nolan,nolan,0.79,ROSCOE,45481.0,"Roscoe Independent School District / 1,977",ROSCOE
983,TEXAS,4837900,ROSEBUD-LOTT ISD,636,False,0.08930817610062892,falls,falls,0.7050000000000001,ROSEBUD-LOTT,35815.0,"Rosebud-Lott Independent School District / 5,331",ROSEBUD-LOTT
984,TEXAS,4838040,ROTAN ISD,258,False,0.0937984496124031,fisher,fisher,0.795,ROTAN,37713.0,"Rotan Independent School District / 1,944",ROTAN
985,TEXAS,4838080,ROUND ROCK ISD,49099,False,0.06991119982077028,williamson,williamson,0.52,ROUND ROCK,74819.0,"Round Rock Independent School District / 253,508",ROUND ROCK
986,TEXAS,4838100,ROUND TOP-CARMINE ISD,266,False,0.09398496240601503,fayette,fayette,0.81,ROUND TOP-CARMINE,50417.0,"Round Top-Carmine Independent School District / 1,635",ROUND TOP-CARMINE
987,TEXAS,4838190,ROYAL ISD,2412,False,0.0775082918739635,waller,waller,0.66,ROYAL,36819.0,"Royal Independent School District / 10,638",ROYAL
988,TEXAS,4838220,ROYSE CITY ISD,5700,False,0.06626315789473684,rockwall,rockwall,0.72,ROYSE CITY,76319.0,"Royse City Independent School District / 20,577",ROYSE CITY
989,TEXAS,4838280,RULE ISD,142,False,0.1056338028169014,haskell,haskell,0.835,RULE,34659.0,Rule Independent School District / 951,RULE
990,TEXAS,4838310,RUNGE ISD,277,False,0.08942238267148014,karnes,karnes,0.745,RUNGE,40250.0,"Runge Independent School District / 1,403",RUNGE
991,TEXAS,4838360,RUSK ISD,2131,False,0.08634443923040826,cherokee,cherokee,0.8,RUSK,40053.0,"Rusk Independent School District / 11,745",RUSK
992,TEXAS,4838400,S AND S CISD,917,False,0.06652126499454744,grayson,grayson,0.77,S AND S CONSOLIDATED,55450.0,"S and S Consolidated Independent School District / 3,929",S AND S CONSOLIDATED
993,TEXAS,4838430,SABINAL ISD,554,False,0.0703971119133574,uvalde,uvalde,0.585,SABINAL,36555.0,"Sabinal Independent School District / 2,375",SABINAL
994,TEXAS,4838460,SABINE ISD,1466,False,0.06916780354706685,gregg,gregg,0.71,SABINE,56121.0,"Sabine Independent School District / 5,502",SABINE
995,TEXAS,4838490,SABINE PASS ISD,371,False,0.0889487870619946,jefferson,jefferson,0.52,SABINE PASS,34453.0,Sabine Pass Independent School District / 381,SABINE PASS
996,TEXAS,4838520,SAINT JO ISD,283,False,0.10247349823321555,montague,montague,0.89,ST. JO,46667.0,"St. Jo Independent School District / 1,718",ST. JO
997,TEXAS,4838580,SALADO ISD,1863,False,0.06376274825550188,bell,bell,0.575,SALADO,81974.0,"Salado Independent School District / 6,671",SALADO
998,TEXAS,4838610,SALTILLO ISD,270,False,0.0962962962962963,hopkins,hopkins,0.8200000000000001,SALTILLO,48125.0,"Saltillo Independent School District / 1,166",SALTILLO
999,TEXAS,4838640,SAM RAYBURN ISD,1088,False,0.046139705882352944,fannin,fannin,0.8250000000000001,SAM RAYBURN,42930.0,"Sam Rayburn Independent School District / 2,260",SAM RAYBURN
1000,TEXAS,4838700,SAN ANGELO ISD,14943,False,0.062406477949541586,tom green,tom green,0.745,SAN ANGELO,43444.0,"San Angelo Independent School District / 97,826",SAN ANGELO
1001,TEXAS,4838730,SAN ANTONIO ISD,50639,False,0.0656411066569245,bexar,bexar,-0.5700000000000001,SAN ANTONIO,31045.0,"San Antonio Independent School District / 308,431",SAN ANTONIO
1002,TEXAS,4838760,SAN AUGUSTINE ISD,763,False,0.0891218872870249,san augustine,san augustine,0.76,SAN AUGUSTINE,28472.0,"San Augustine Independent School District / 5,266",SAN AUGUSTINE
1003,TEXAS,4838790,SAN BENITO CISD,10467,False,0.06444157829368491,cameron,cameron,-0.5900000000000001,SAN ANGELO,43444.0,"San Angelo Independent School District / 97,826",SAN ANGELO
1004,TEXAS,4838820,SAN DIEGO ISD,1464,False,0.06693989071038252,duval,duval,-0.64,SAN DIEGO,26484.0,"San Diego Independent School District / 6,714",SAN DIEGO
1005,TEXAS,4838850,SAN ELIZARIO ISD,3795,False,0.06617391304347826,el paso,el paso,-0.685,SAN ELIZARIO,22595.0,"San Elizario Independent School District / 14,557",SAN ELIZARIO
1006,TEXAS,4838900,SAN FELIPE-DEL RIO CISD,10536,False,0.06070330296127563,val verde,val verde,0.535,RIO VISTA,60147.0,"Rio Vista Independent School District / 3,730",RIO VISTA
1007,TEXAS,4838910,SAN ISIDRO ISD,237,False,0.09282700421940929,starr,starr,-0.655,SAN ISIDRO,29769.0,San Isidro Independent School District / 985,SAN ISIDRO
1008,TEXAS,4838970,SAN MARCOS CISD,8172,False,0.06898066568771415,hays,hays,-0.54,SAN ANGELO,43444.0,"San Angelo Independent School District / 97,826",SAN ANGELO
1009,TEXAS,4839000,SAN PERLITA ISD,262,False,0.08893129770992367,willacy,willacy,-0.615,SAN PERLITA,20250.0,"San Perlita Independent School District / 1,105",SAN PERLITA
1010,TEXAS,4839030,SAN SABA ISD,720,False,0.09305555555555556,san saba,san saba,0.895,SAN SABA,33926.0,"San Saba Independent School District / 4,322",SAN SABA
1011,TEXAS,4839060,SAN VICENTE ISD,13,False,0.2692307692307692,brewster,brewster,0.52,SAN ANGELO,43444.0,"San Angelo Independent School District / 97,826",SAN ANGELO
1012,TEXAS,4839120,SANDS CISD,245,False,0.08081632653061224,dawson,dawson,0.79,SANDS CONSOLIDATED,51667.0,Sands Consolidated Independent School District / 451,SANDS CONSOLIDATED
1013,TEXAS,4839150,SANFORD-FRITCH ISD,739,False,0.08660351826792964,hutchinson,hutchinson,0.895,SANFORD-FRITCH,52923.0,"Sanford-Fritch Independent School District / 5,341",SANFORD-FRITCH
1014,TEXAS,4839180,SANGER ISD,2726,False,0.08938738077769627,denton,denton,0.58,SANGER,65287.0,"Sanger Independent School District / 13,941",SANGER
1015,TEXAS,4839210,SANTA ANNA ISD,264,False,0.08712121212121213,coleman,coleman,0.895,SANTA ANNA,32917.0,"Santa Anna Independent School District / 1,809",SANTA ANNA
1016,TEXAS,4839270,SANTA FE ISD,4794,False,0.05639758030871923,galveston,galveston,0.63,SANTA FE,64982.0,"Santa Fe Independent School District / 25,265",SANTA FE
1017,TEXAS,4839300,SANTA GERTRUDIS ISD,753,False,0.07237715803452856,kleberg,kleberg,0.0050000000000000044,SANTA GERTRUDIS,48333.0,Santa Gertrudis Independent School District / 81,SANTA GERTRUDIS
1018,TEXAS,4839330,SANTA MARIA ISD,684,False,0.08333333333333333,cameron,cameron,-0.5900000000000001,SANTA MARIA,25208.0,"Santa Maria Independent School District / 2,758",SANTA MARIA
1019,TEXAS,4839360,SANTA ROSA ISD,1123,False,0.0792520035618878,cameron,cameron,-0.5900000000000001,SANTA ROSA,23920.0,"Santa Rosa Independent School District / 5,063",SANTA ROSA
1020,TEXAS,4839390,SANTO ISD,458,False,0.0824235807860262,palo pinto,palo pinto,0.8300000000000001,SANTO,48668.0,"Santo Independent School District / 3,065",SANTO
1021,TEXAS,4839450,SAVOY ISD,317,False,0.08201892744479496,fannin,fannin,0.8250000000000001,SAVOY,47250.0,"Savoy Independent School District / 1,502",SAVOY
1022,TEXAS,4839480,SCHERTZ-CIBOLO-U CITY ISD,15650,False,0.05908051118210863,guadalupe,guadalupe,0.645,ROYSE CITY,76319.0,"Royse City Independent School District / 20,577",ROYSE CITY
1023,TEXAS,4839510,SCHLEICHER ISD,555,False,0.1063063063063063,schleicher,schleicher,0.81,SCHLEICHER,44643.0,"Schleicher Independent School District / 3,281",SCHLEICHER
1024,TEXAS,4839540,SCHULENBURG ISD,760,False,0.07894736842105263,fayette,fayette,0.81,SCHULENBURG,41411.0,"Schulenburg Independent School District / 5,013",SCHULENBURG
1025,TEXAS,4839570,SCURRY-ROSSER ISD,1029,False,0.07716229348882411,kaufman,kaufman,0.685,SCURRY-ROSSER,56295.0,"Scurry-Rosser Independent School District / 4,093",SCURRY-ROSSER
1026,TEXAS,4839600,SEAGRAVES ISD,544,False,0.08860294117647059,gaines,gaines,0.9,SEAGRAVES,44444.0,"Seagraves Independent School District / 2,736",SEAGRAVES
1027,TEXAS,4839630,SEALY ISD,2832,False,0.07111581920903955,austin,austin,0.8150000000000001,SEALY,56574.0,"Sealy Independent School District / 13,159",SEALY
1028,TEXAS,4839690,SEGUIN ISD,7459,False,0.06327925995441748,guadalupe,guadalupe,0.645,SEGUIN,45769.0,"Seguin Independent School District / 45,251",SEGUIN
1029,TEXAS,4839750,SEMINOLE ISD,2894,False,0.07465100207325501,gaines,gaines,0.9,SEMINOLE,55988.0,"Seminole Independent School District / 15,166",SEMINOLE
1030,TEXAS,4839780,SEYMOUR ISD,579,False,0.08894645941278066,baylor,baylor,0.89,SEYMOUR,33312.0,"Seymour Independent School District / 3,663",SEYMOUR
1031,TEXAS,4839870,SHALLOWATER ISD,1645,False,0.08054711246200608,lubbock,lubbock,0.6900000000000001,SHALLOWATER,58182.0,"Shallowater Independent School District / 4,997",SHALLOWATER
1032,TEXAS,4839900,SHAMROCK ISD,426,False,0.09507042253521127,wheeler,wheeler,0.93,SHAMROCK,44219.0,"Shamrock Independent School District / 2,269",SHAMROCK
1033,TEXAS,4839930,SHARYLAND ISD,10151,False,0.06152792828292778,hidalgo,hidalgo,-0.625,SHARYLAND,56181.0,"Sharyland Independent School District / 42,357",SHARYLAND
1034,TEXAS,4839960,SHELBYVILLE ISD,780,False,0.08525641025641026,shelby,shelby,0.81,SHELBYVILLE,37969.0,"Shelbyville Independent School District / 3,486",SHELBYVILLE
1035,TEXAS,4839990,SHELDON ISD,9100,False,0.06377472527472527,harris,harris,-0.54,SHELDON,51129.0,"Sheldon Independent School District / 34,072",SHELDON
1036,TEXAS,4840020,SHEPHERD ISD,2020,False,0.07079207920792079,san jacinto,san jacinto,0.8200000000000001,SHEPHERD,38383.0,"Shepherd Independent School District / 10,053",SHEPHERD
1037,TEXAS,4840080,SHERMAN ISD,7520,False,0.07292021276595745,grayson,grayson,0.77,SHERMAN,42989.0,"Sherman Independent School District / 41,941",SHERMAN
1038,TEXAS,4840110,SHINER ISD,656,False,0.07640243902439026,lavaca,lavaca,0.88,SHINER,46823.0,"Shiner Independent School District / 3,606",SHINER
1039,TEXAS,4840170,SIDNEY ISD,128,False,0.1015625,comanche,comanche,0.86,SIDNEY,46429.0,Sidney Independent School District / 631,SIDNEY
1040,TEXAS,4840200,SIERRA BLANCA ISD,114,False,0.11342105263157895,hudspeth,hudspeth,0.635,SIERRA BLANCA,37813.0,Sierra Blanca Independent School District / 853,SIERRA BLANCA
1041,TEXAS,4840230,SILSBEE ISD,2928,False,0.07131147540983607,hardin,hardin,0.875,SILSBEE,41493.0,"Silsbee Independent School District / 17,131",SILSBEE
1042,TEXAS,4840290,SILVERTON ISD,207,False,0.09420289855072464,briscoe,briscoe,0.895,SILVERTON,39286.0,"Silverton Independent School District / 1,119",SILVERTON
1043,TEXAS,4840320,SIMMS ISD,498,False,0.08634538152610442,bowie,bowie,0.73,SIMMS,42886.0,"Simms Independent School District / 4,954",SIMMS
1044,TEXAS,4840350,SINTON ISD,2323,False,0.0594059405940594,san patricio,san patricio,0.65,SINTON,50688.0,"Sinton Independent School District / 9,991",SINTON
1045,TEXAS,4840380,SIVELLS BEND ISD,69,False,0.10144927536231885,cooke,cooke,0.845,SIVELLS BEND,70893.0,Sivells Bend Independent School District / 466,SIVELLS BEND
1046,TEXAS,4840410,SKIDMORE-TYNAN ISD,837,False,0.07407407407407407,bee,bee,0.64,SKIDMORE-TYNAN,41914.0,"Skidmore-Tynan Independent School District / 2,976",SKIDMORE-TYNAN
1047,TEXAS,4840440,SLATON ISD,1274,False,0.0817817896389325,lubbock,lubbock,0.6900000000000001,SLATON,40502.0,"Slaton Independent School District / 7,560",SLATON
1048,TEXAS,4840470,SLIDELL ISD,259,False,0.08301158301158301,wise,wise,0.855,SLIDELL,66548.0,"Slidell Independent School District / 2,268",SLIDELL
1049,TEXAS,4840500,SLOCUM ISD,423,False,0.13156028368794326,anderson,anderson,0.8,SLOCUM,41250.0,"Slocum Independent School District / 1,918",SLOCUM
1050,TEXAS,4840550,SMITHVILLE ISD,1788,False,0.08053691275167785,bastrop,bastrop,0.58,SMITHVILLE,44561.0,"Smithville Independent School District / 10,322",SMITHVILLE
1051,TEXAS,4840590,SMYER ISD,431,False,0.08816705336426914,hockley,hockley,0.8300000000000001,SMYER,53571.0,"Smyer Independent School District / 2,020",SMYER
1052,TEXAS,4840620,SNOOK ISD,501,False,0.09181636726546906,burleson,burleson,0.8,SNOOK,44821.0,"Snook Independent School District / 2,986",SNOOK
1053,TEXAS,4840650,SNYDER ISD,2686,False,0.07129560685033508,scurry,scurry,0.865,SNYDER,50229.0,"Snyder Independent School District / 15,831",SNYDER
1054,TEXAS,4840680,SOUTH SAN ANTONIO ISD,9168,False,0.05988219895287958,bexar,bexar,-0.5700000000000001,SOUTH SAN ANTONIO,35218.0,"South San Antonio Independent School District / 46,748",SOUTH SAN ANTONIO
1055,TEXAS,4840710,SOCORRO ISD,46521,False,0.05979987532512199,el paso,el paso,-0.685,SOCORRO,50839.0,"Socorro Independent School District / 194,896",SOCORRO
1056,TEXAS,4840740,SOMERSET ISD,4210,False,0.06413301662707839,bexar,bexar,-0.5700000000000001,SOMERSET,48000.0,"Somerset Independent School District / 14,376",SOMERSET
1057,TEXAS,4840770,SOMERVILLE ISD,1126,False,0.08259325044404973,burleson,burleson,0.8,SOMERVILLE,43750.0,"Somerville Independent School District / 4,413",SOMERVILLE
1058,TEXAS,4840800,SONORA ISD,817,False,0.1036842105263158,sutton,sutton,0.8,SONORA,48986.0,"Sonora Independent School District / 3,995",SONORA
1059,TEXAS,4840890,SOUTHLAND ISD,132,False,0.1340909090909091,garza,garza,0.865,SOUTHLAND,35208.0,Southland Independent School District / 209,SOUTHLAND
1060,TEXAS,4840920,SOUTHSIDE ISD,5652,False,0.06772823779193206,bexar,bexar,-0.5700000000000001,SOUTHSIDE,44306.0,"Southside Independent School District / 24,460",SOUTHSIDE
1061,TEXAS,4840950,SOUTHWEST ISD,13873,False,0.06263965977077778,bexar,bexar,-0.5700000000000001,SOUTHWEST,42788.0,"Southwest Independent School District / 56,415",SOUTHWEST
1062,TEXAS,4841010,SPEARMAN ISD,881,False,0.094211123723042,hansford,hansford,0.935,SPEARMAN,44491.0,"Spearman Independent School District / 3,770",SPEARMAN
1063,TEXAS,4841070,SPLENDORA ISD,4016,False,0.06786105577689244,montgomery,montgomery,0.75,SPLENDORA,50585.0,"Splendora Independent School District / 14,053",SPLENDORA
1064,TEXAS,4841100,SPRING BRANCH ISD,35014,True,0.06617695778831324,harris,harris,-0.54,SPRING BRANCH,61495.0,"Spring Branch Independent School District / 180,403",SPRING BRANCH
1065,TEXAS,4841130,SPRING CREEK ISD,102,False,0.09803921568627451,hutchinson,hutchinson,0.895,SPRING CREEK,56500.0,Spring Creek Independent School District / 84,SPRING CREEK
1066,TEXAS,4841190,SPRING HILL ISD,1988,False,0.06388329979879276,gregg,gregg,0.71,SPRING HILL,63841.0,"Spring Hill Independent School District / 9,396",SPRING HILL
