,LEA_STATE_NAME,LEAID,LEA_NAME,County Name,banned_books,LEA_ENR,SCH_FTETEACH_TOT,overall_TPI,SATACT_P,APENR_P,P_EXPULSIONS,TOT_DIS_HB,TOT_RAC_HB,TOT_SEX_HB,Median Household Income,number_bans
607,TEXAS,4823190,HIGHLAND ISD,nolan,FALSE,232,0.090517241,0.79,4.310344828,1.724137931,0,0,0,0,54167,
608,TEXAS,4823250,HIGHLAND PARK ISD,dallas,FALSE,6961,0.066747594,-0.63,2.212325815,17.18143945,0,0,0,0,182609,
610,TEXAS,4823280,HILLSBORO ISD,hill,FALSE,2027,0.079921066,0.82,2.910705476,1.726689689,0.197335964,0,0,0,32962,
611,TEXAS,4823310,HITCHCOCK ISD,galveston,FALSE,1650,0.065333333,0.63,0,,0,0,0,0,46901,
612,TEXAS,4823370,HOLLAND ISD,bell,FALSE,677,0.085672083,0.575,2.806499261,,0,0,0,0,38750,
613,TEXAS,4823400,HOLLIDAY ISD,archer,FALSE,1007,0.071499503,0.91,11.91658391,3.17775571,0,0,0,0,71650,
614,TEXAS,4823430,HONDO ISD,medina,FALSE,1992,0.076204819,0.725,0,4.317269076,0,0,0,0,47454,
615,TEXAS,4823460,HONEY GROVE ISD,fannin,FALSE,620,0.079032258,0.825,2.741935484,2.580645161,0,0,0,0,45598,
616,TEXAS,4823490,HOOKS ISD,bowie,FALSE,914,0.081126915,0.73,7.986870897,,1.203501094,0,0,2,43086,
617,TEXAS,4823640,HOUSTON ISD,harris,FALSE,214097,0.059423719,-0.54,5.493304437,7.543309808,0.021485588,0,0,0,46069,
618,TEXAS,4823670,HOWE ISD,grayson,FALSE,1161,0.075452196,0.77,4.995693368,2.583979328,0,0,0,0,57880,
619,TEXAS,4823700,HUBBARD ISD,bowie,FALSE,92,0.097826087,0.73,,,1.086956522,0,0,0,65625,
621,TEXAS,4823730,HUBBARD ISD,hill,FALSE,400,0.075,0.82,4.5,,0,0,0,0,65625,
623,TEXAS,4823760,HUCKABAY ISD,erath,FALSE,237,0.088607595,0.835,3.375527426,,0,0,0,0,46354,
624,TEXAS,4823790,HUDSON ISD,angelina,FALSE,2888,0.067867036,0.75,4.397506925,3.635734072,0.588642659,1,8,22,40270,
625,TEXAS,4823820,HUFFMAN ISD,harris,FALSE,3526,0.06081679,-0.54,4.934770278,4.622802042,0.028360749,0,0,0,66288,
626,TEXAS,4823850,HUGHES SPRINGS ISD,cass,FALSE,1273,0.076590731,0.81,6.677140613,,0.628436764,0,0,0,42091,
627,TEXAS,4823880,HULL-DAISETTA ISD,liberty,FALSE,477,0.101257862,0.805,9.433962264,3.773584906,0,0,0,0,45541,
628,TEXAS,4823910,HUMBLE ISD,harris,TRUE,42373,0.064652491,-0.54,6.482901848,8.647015788,0.018879947,0,0,10,83125,2
629,TEXAS,4823970,HUNT ISD,kerr,FALSE,192,0.075520833,0.785,,,0.520833333,0,1,0,50114,
630,TEXAS,4824000,HUNTINGTON ISD,angelina,FALSE,1718,0.075512224,0.75,4.365541327,,0,1,0,4,38690,
631,TEXAS,4824030,HUNTSVILLE ISD,walker,FALSE,8273,0.051271606,0.685,3.166928563,4.581167654,0.024175027,0,24,0,37230,
632,TEXAS,4824060,HURST-EULESS-BEDFORD ISD,tarrant,FALSE,23408,0.059480092,0.53,5.698906357,7.446172249,0.029904306,0,0,10,54818,
633,TEXAS,4824100,HUTTO ISD,williamson,FALSE,7234,0.064987559,0.52,4.962676251,7.22974841,0,7,15,47,73969,
634,TEXAS,4824120,IDALOU ISD,lubbock,FALSE,1002,0.075349301,0.69,5.888223553,2.49500998,0.099800399,0,0,0,64740,
635,TEXAS,4824150,INDUSTRIAL ISD,jackson,FALSE,1178,0.077419355,0.85,5.602716469,4.41426146,0,0,0,0,72841,
636,TEXAS,4824180,INGLESIDE ISD,san patricio,FALSE,2343,0.067221511,0.65,4.054630815,1.579172002,1.792573624,0,0,0,60784,
637,TEXAS,4824210,INGRAM ISD,kerr,FALSE,1107,0.070731707,0.785,1.89701897,7.768744354,0,0,0,0,42766,
638,TEXAS,4824240,IOLA ISD,grimes,FALSE,498,0.08935743,0.78,5.823293173,1.004016064,0,0,0,0,67250,
639,TEXAS,4824260,IOWA PARK CISD,wichita,FALSE,1819,0.066520066,0.73,5.662451897,,0,0,0,0,72478,
640,TEXAS,4824300,IRA ISD,scurry,FALSE,256,0.085546875,0.865,10.9375,,0,0,0,0,50139,
641,TEXAS,4824330,IRAAN-SHEFFIELD ISD,pecos,FALSE,505,0.08990099,0.665,10.2970297,1.386138614,0,0,0,0,62788,
642,TEXAS,4824360,IREDELL ISD,bosque,FALSE,141,0.106382979,0.835,7.092198582,,0,0,0,0,30500,
643,TEXAS,4824420,IRVING ISD,dallas,FALSE,33958,0.066765122,-0.63,11.72330526,8.413334119,0.029448142,5,18,12,43783,
644,TEXAS,4824450,ITALY ISD,ellis,FALSE,628,0.079617834,0.695,9.23566879,,0.318471338,0,0,0,43024,
645,TEXAS,4824480,ITASCA ISD,hill,FALSE,692,0.088728324,0.82,7.658959538,,0,0,0,0,49735,
646,TEXAS,4824530,JACKSBORO ISD,jack,FALSE,1041,0.074159462,0.915,6.820365034,0.576368876,0,0,0,0,48000,
647,TEXAS,4824590,JACKSONVILLE ISD,cherokee,FALSE,4975,0.076904523,0.8,4.743718593,1.608040201,0,0,0,0,35557,
648,TEXAS,4824600,JARRELL ISD,williamson,FALSE,1688,0.065165877,0.52,4.32464455,2.132701422,0.118483412,0,0,0,55144,
649,TEXAS,4824630,JASPER ISD,jasper,FALSE,2484,0.071658615,0.82,3.945249597,1.288244767,0,0,0,0,34552,
650,TEXAS,4824660,JAYTON-GIRARD ISD,kent,FALSE,152,0.125,0.895,13.81578947,,0,0,0,0,46579,
651,TEXAS,4824730,JEFFERSON ISD,marion,FALSE,1272,0.082625786,0.71,5.660377358,,0.078616352,0,0,0,35248,
652,TEXAS,4824750,JIM HOGG COUNTY ISD,jim hogg,FALSE,1151,0.074717637,-0.695,5.994787142,5.994787142,0,0,0,0,38013,
653,TEXAS,4824780,JIM NED CISD,taylor,FALSE,1216,0.068207237,0.76,10.27960526,4.276315789,0.082236842,0,0,0,64234,
654,TEXAS,4824810,JOAQUIN ISD,shelby,FALSE,718,0.078551532,0.81,2.646239554,,0.557103064,0,0,0,37025,
655,TEXAS,4824840,JOHNSON CITY ISD,blanco,FALSE,658,0.090410334,0.755,7.598784195,10.03039514,0,0,0,0,51667,
656,TEXAS,4824900,JONESBORO ISD,hamilton,FALSE,315,0.073047619,0.865,7.301587302,,0,0,0,0,44516,
657,TEXAS,4824930,JOSHUA ISD,johnson,FALSE,5507,0.072411476,0.78,7.880878881,2.306155802,0,0,0,2,62571,
658,TEXAS,4824960,JOURDANTON ISD,atascosa,FALSE,1622,0.083538841,0.665,1.294697904,0.55487053,0,0,0,0,57734,
659,TEXAS,4824990,JUDSON ISD,bexar,FALSE,23102,0.069312181,-0.57,11.41459614,4.67924855,0.012985889,7,3,7,60020,
660,TEXAS,4825020,JUNCTION ISD,kimble,FALSE,615,0.088943089,0.895,11.70731707,2.926829268,0,0,0,0,40473,
661,TEXAS,4825110,KARNACK ISD,harrison,FALSE,145,0.093103448,0.745,,,0,0,0,0,35027,
662,TEXAS,4825140,KARNES CITY ISD,karnes,FALSE,1134,0.073447972,0.745,1.940035273,,0,0,0,0,39779,
663,TEXAS,4825170,KATY ISD,harris,TRUE,77439,0.06623523,-0.54,2.359276334,11.17912163,0.408063121,4,9,19,91754,47
664,TEXAS,4825200,KAUFMAN ISD,kaufman,FALSE,3940,0.068441624,0.685,2.868020305,2.969543147,0.152284264,0,0,15,50665,
665,TEXAS,4825230,KEENE ISD,johnson,FALSE,1053,0.083190883,0.78,5.79297246,3.798670465,0,0,0,0,39764,
666,TEXAS,4825260,KELLER ISD,tarrant,TRUE,34924,0.066919597,0.53,7.020959798,11.36181423,0.011453442,0,0,0,91024,52
667,TEXAS,4825290,KELTON ISD,wheeler,FALSE,84,0.202380952,0.93,0,,0,0,0,0,76042,
668,TEXAS,4825320,KEMP ISD,kaufman,FALSE,1618,0.072558714,0.685,0,1.050679852,0,0,0,0,41806,
669,TEXAS,4825410,KENEDY COUNTY WIDE CSD,kenedy,FALSE,78,0.141025641,0.63,,,0,0,0,0,36563,
670,TEXAS,4825440,KENEDY ISD,karnes,FALSE,825,0.113224242,0.745,2.909090909,,2.181818182,0,0,0,43562,
671,TEXAS,4825470,KENNARD ISD,houston,FALSE,278,0.098669065,0.77,6.115107914,,0.35971223,0,0,0,44821,
672,TEXAS,4825500,KENNEDALE ISD,tarrant,FALSE,3127,0.064278862,0.53,7.675087944,7.707067477,0.063959066,0,0,0,76291,
673,TEXAS,4825530,KERENS ISD,navarro,FALSE,592,0.08,0.75,23.31081081,,2.533783784,0,0,0,37214,
674,TEXAS,4825560,KERMIT ISD,winkler,FALSE,1419,0.062015504,0.82,3.382663848,0.916138125,0.140944327,0,0,0,52090,
675,TEXAS,4825590,KERRVILLE ISD,kerr,FALSE,5017,0.065323899,0.785,5.840143512,7.036077337,0,0,2,9,41722,
676,TEXAS,4825620,KILGORE ISD,rusk,FALSE,4079,0.120625153,0.795,2.230938956,2.255454768,0,0,0,0,49291,
677,TEXAS,4825660,KILLEEN ISD,bell,TRUE,44273,0.066919793,0.575,2.925033316,3.13961105,0.006776139,0,0,0,49656,4
678,TEXAS,4825680,KINGSVILLE ISD,kleberg,FALSE,3389,0.069616406,0.005,1.976984361,6.49159044,0.088521688,0,0,0,36600,
679,TEXAS,4825710,KIRBYVILLE CISD,jasper,FALSE,1503,0.066067864,0.82,3.858948769,,0,0,0,0,39955,
680,TEXAS,4825740,KLEIN ISD,harris,TRUE,52976,0.065996678,-0.54,8.8115373,7.290093627,0.135910601,0,0,0,78344,35
681,TEXAS,4825790,KLONDIKE ISD,dawson,FALSE,246,0.089430894,0.79,10.97560976,,0,0,0,0,92917,
682,TEXAS,4825800,KNIPPA ISD,uvalde,FALSE,455,0.07032967,0.585,0,0.21978022,0,0,0,0,40455,
683,TEXAS,4825870,KNOX CITY-O'BRIEN CISD,knox,FALSE,279,0.114336918,0.825,4.659498208,,0,0,0,0,42961,
684,TEXAS,4825890,KOPPERL ISD,bosque,FALSE,232,0.089525862,0.835,7.75862069,,0,0,0,0,41181,
685,TEXAS,4825920,KOUNTZE ISD,hardin,FALSE,1159,0.081708369,0.875,5.522001726,2.761000863,0.345125108,0,0,6,46594,
686,TEXAS,4825950,KRESS ISD,swisher,FALSE,250,0.0892,0.8,0,,0,0,0,0,47031,
687,TEXAS,4825980,KRUM ISD,denton,FALSE,2123,0.076773434,0.58,5.040037683,3.391427226,0.047103156,0,0,0,79179,
688,TEXAS,4826040,LA FERIA ISD,cameron,FALSE,3292,0.077764277,-0.59,3.493317132,9.690157959,2.004860267,0,0,0,33893,
689,TEXAS,4826070,LA GLORIA ISD,jim wells,FALSE,132,0.053030303,0.005,,,0,0,0,0,57898,
690,TEXAS,4826100,LA GRANGE ISD,fayette,FALSE,1968,0.074420732,0.81,5.233739837,5.640243902,0,0,0,0,52026,
691,TEXAS,4826130,LA JOYA INDEPENDENT SCHOOL DISTRICT,hidalgo,FALSE,28784,0.066931281,-0.625,3.203168427,5.249444136,0.003474152,3,0,0,28770,
692,TEXAS,4826190,LA PORTE ISD,harris,FALSE,7574,0.066647742,-0.54,5.888566147,7.961447056,0.013203063,0,0,0,72468,
693,TEXAS,4826220,LAPOYNOR ISD,henderson,FALSE,453,0.079690949,0.815,5.077262693,,0,0,0,0,49781,
694,TEXAS,4826250,LA PRYOR ISD,zavala,FALSE,468,0.091880342,-0.725,0,2.136752137,0,0,0,0,31583,
695,TEXAS,4826280,LA VEGA ISD,mclennan,FALSE,3100,0.069706452,0.65,0.516129032,0.612903226,0.064516129,0,3,6,54167,
696,TEXAS,4826310,LA VERNIA ISD,wilson,FALSE,3374,0.063218731,0.755,7.528156491,7.557794902,1.155898044,0,0,0,84665,
697,TEXAS,4826340,LA VILLA ISD,hidalgo,FALSE,579,0.172331606,-0.625,0,14.85319516,0,0,0,0,25000,
698,TEXAS,4826370,LACKLAND ISD,bexar,FALSE,1053,0.078252612,-0.57,0,5.128205128,0,0,0,0,49250,
699,TEXAS,4826400,LAGO VISTA ISD,travis,FALSE,1476,0.063346883,-0.705,7.317073171,3.997289973,0,0,0,0,76329,
700,TEXAS,4826430,LAKE DALLAS ISD,denton,FALSE,3939,0.071337903,0.58,7.590759076,5.610561056,0,0,0,0,77202,
701,TEXAS,4826470,LAKE TRAVIS ISD,travis,TRUE,10409,0.056130272,-0.705,7.243731386,,0.076856566,0,0,0,98571,1
702,TEXAS,4826490,LAKE WORTH ISD,tarrant,FALSE,3341,0.074717151,0.53,4.759054175,4.399880275,0,0,0,0,38918,
703,TEXAS,4826580,LAMAR CISD,fort bend,TRUE,31856,0.062188285,-0.52,7.92629332,10.61024611,0.031391261,0,1,21,75334,7
704,TEXAS,4826610,LAMESA ISD,dawson,FALSE,1933,0.07380238,0.79,2.534919814,,0,0,0,0,38407,
705,TEXAS,4826640,LAMPASAS ISD,lampasas,FALSE,3336,0.070593525,0.805,2.098321343,3.717026379,0,0,0,0,49740,
706,TEXAS,4826670,LANCASTER ISD,dallas,FALSE,7364,0.059720261,-0.63,1.045627376,6.165127648,0.054318305,2,21,11,51490,
707,TEXAS,4826700,LANEVILLE ISD,rusk,FALSE,182,0.087912088,0.795,0.549450549,,0,0,0,0,47686,
708,TEXAS,4826790,LAREDO ISD,webb,FALSE,23929,0.0564169,-0.67,4.588574533,5.729449622,1.191023444,1,7,23,25246,
709,TEXAS,4826850,LASARA ISD,willacy,FALSE,439,0.059225513,-0.615,5.922551253,10.70615034,0.455580866,0,0,0,26850,
710,TEXAS,4826910,LATEXO ISD,houston,FALSE,484,0.091942149,0.77,0,2.272727273,0.619834711,0,0,0,36116,
711,TEXAS,4826970,LAZBUDDIE ISD,parmer,FALSE,200,0.1805,0.835,4,,0,0,0,0,60556,
712,TEXAS,4827000,LEAKEY ISD,real,FALSE,290,0.09,0.85,6.551724138,7.931034483,0,0,0,0,40109,
713,TEXAS,4827030,LEANDER ISD,williamson,TRUE,39012,0.070826669,0.52,8.633241054,13.51122731,0.03332308,1,5,0,81882,
714,TEXAS,4827060,LEARY ISD,bowie,FALSE,103,0.106796117,0.73,,,0,0,0,0,45469,
715,TEXAS,4827090,LEFORS ISD,gray,FALSE,153,0.104575163,0.9,3.267973856,,0,0,0,0,41989,
716,TEXAS,4827120,LEGGETT ISD,polk,FALSE,179,0.076536313,0.79,1.675977654,,0,0,0,0,36316,
717,TEXAS,4827180,LEON ISD,leon,FALSE,759,0.086956522,0.885,8.300395257,,0,0,0,0,44577,
718,TEXAS,4827210,LEONARD ISD,fannin,FALSE,920,0.070217391,0.825,4.02173913,2.717391304,0,0,0,0,46071,
719,TEXAS,4827240,LEVELLAND ISD,hockley,FALSE,2996,0.074395861,0.83,2.469959947,1.201602136,0.066755674,0,0,0,50451,
720,TEXAS,4827270,LEVERETTS CHAPEL ISD,rusk,FALSE,259,0.145173745,0.795,2.702702703,,0,0,0,0,56875,
721,TEXAS,4827300,LEWISVILLE ISD,denton,FALSE,52390,0.067040466,0.58,8.322198893,11.42584463,0.011452567,0,0,0,82834,
722,TEXAS,4827330,LEXINGTON ISD,lee,FALSE,1022,0.108610568,0.79,7.925636008,1.761252446,0,0,0,0,52240,
723,TEXAS,4827390,LIBERTY-EYLAU ISD,bowie,FALSE,2503,0.109744307,0.73,8.829404714,,0,0,0,0,36089,
724,TEXAS,4827420,LIBERTY HILL ISD,williamson,FALSE,4019,0.062824086,0.52,6.071161981,6.817616322,0.049763623,0,3,4,79188,
725,TEXAS,4827450,LIBERTY ISD,liberty,FALSE,2108,0.071110057,0.805,3.984819734,5.64516129,0,0,0,0,42931,
726,TEXAS,4827510,LINDALE ISD,smith,FALSE,4081,0.074408233,0.72,6.199460916,3.087478559,0,0,0,0,57306,
727,TEXAS,4827540,LINDEN-KILDARE CISD,cass,FALSE,697,0.097560976,0.81,6.599713056,,1.291248207,0,0,0,27952,
728,TEXAS,4827570,LINDSAY ISD,cooke,FALSE,496,0.074798387,0.845,11.89516129,5.241935484,0,0,0,0,84118,
729,TEXAS,4827600,LINGLEVILLE ISD,erath,FALSE,276,0.086956522,0.835,2.536231884,,0,0,0,0,34375,
730,TEXAS,4827630,LIPAN ISD,hood,FALSE,390,0.084615385,0.835,2.051282051,1.794871795,0,0,0,0,57644,
731,TEXAS,4827690,LITTLE CYPRESS-MAURICEVILLE CISD,orange,FALSE,3137,0.074886835,0.825,3.251514186,4.813516098,0.09563277,0,0,0,38031,
732,TEXAS,4827720,LITTLE ELM ISD,denton,FALSE,7521,0.063599255,0.58,8.642467757,8.349953464,0.039888313,0,0,0,75042,
733,TEXAS,4827750,LITTLEFIELD ISD,lamb,FALSE,1345,0.071003717,0.82,2.527881041,2.602230483,0,0,0,0,35067,
734,TEXAS,4827780,LIVINGSTON ISD,polk,FALSE,4162,0.067395483,0.79,3.195579049,1.201345507,2.378664104,0,0,0,40795,
735,TEXAS,4827810,LLANO ISD,llano,FALSE,1793,0.078639152,0.815,7.0273285,1.784718349,0.111544897,0,0,0,47034,
736,TEXAS,4827870,LOCKHART ISD,caldwell,FALSE,5886,0.064814815,0.555,6.65987088,6.642881414,0.016989467,0,0,0,50967,
737,TEXAS,4827890,LOCKNEY ISD,floyd,FALSE,458,0.097816594,0.8,3.930131004,,0,0,0,0,41071,
738,TEXAS,4827930,LOHN ISD,mcculloch,FALSE,107,0.112149533,0.855,0,,0,0,0,0,43000,
739,TEXAS,4827960,LOMETA ISD,coryell,FALSE,282,0.089929078,0.7,3.546099291,,0,0,0,0,36333,
740,TEXAS,4827990,LONDON ISD,nueces,FALSE,1046,0.067256214,0.52,7.456978967,3.059273423,0,0,0,0,131250,
741,TEXAS,4828020,LONE OAK ISD,hunt,FALSE,1044,0.083141762,0.78,5.076628352,5.363984674,0,0,0,0,44118,
742,TEXAS,4828110,LONGVIEW ISD,gregg,FALSE,9024,0.072528812,0.71,5.252659574,6.327570922,0.044326241,0,0,0,38138,
743,TEXAS,4828140,LOOP ISD,gaines,FALSE,155,0.109032258,0.9,6.451612903,,0,0,0,0,51607,
744,TEXAS,4828170,LORAINE ISD,mitchell,FALSE,159,0.106918239,0.855,3.144654088,,0,0,0,0,30553,
745,TEXAS,4828200,LORENA ISD,mclennan,FALSE,1762,0.06846765,0.65,6.583427923,3.91600454,0,0,0,1,75000,
746,TEXAS,4828230,LORENZO ISD,crosby,FALSE,259,0.13976834,0.74,7.335907336,,0,0,0,0,49444,
747,TEXAS,4828290,LOS FRESNOS CISD,cameron,FALSE,10780,0.0627718,-0.59,0,2.875695733,0.055658627,1,0,2,43809,
748,TEXAS,4828350,LOUISE ISD,wharton,FALSE,523,0.076481836,0.735,3.059273423,0.764818356,2.294455067,0,0,0,44821,
749,TEXAS,4828380,LOVEJOY ISD,collin,FALSE,4264,0.070919325,0.57,12.61726079,20.00469043,0,0,0,2,111131,
750,TEXAS,4828410,LOVELADY ISD,houston,FALSE,550,0.090909091,0.77,12.72727273,,0.545454545,0,0,0,40278,
751,TEXAS,4828500,LUBBOCK ISD,lubbock,FALSE,28128,0.071994098,0.69,6.03668942,9.026592719,0.10665529,5,19,47,39288,
752,TEXAS,4828530,LUEDERS-AVOCA ISD,jones,FALSE,106,0.150943396,0.85,5.660377358,,0,0,0,0,40329,
753,TEXAS,4828550,LUFKIN ISD,angelina,FALSE,8022,0.072495637,0.75,0,3.378209923,0.062328596,0,0,0,41321,
754,TEXAS,4828590,LULING ISD,caldwell,FALSE,1432,0.068924581,0.555,0,1.326815642,0,0,0,0,44966,
755,TEXAS,4828620,LYFORD CISD,willacy,FALSE,1551,0.069503546,-0.615,0,6.576402321,0.064474533,0,0,0,27850,
756,TEXAS,4828650,LYTLE ISD,atascosa,FALSE,1693,0.064087419,0.665,0,,0,0,0,0,55284,
757,TEXAS,4828680,MABANK ISD,kaufman,FALSE,3515,0.071553343,0.685,6.00284495,6.201991465,1.991465149,0,0,0,40200,
758,TEXAS,4828710,MADISONVILLE CISD,madison,FALSE,2358,0.076178965,0.82,3.986429177,0.593723494,0.042408821,0,0,0,,
759,TEXAS,4828740,MAGNOLIA ISD,montgomery,FALSE,12991,0.064506966,0.75,4.018166423,7.2742668,0.046185821,0,0,0,71696,
760,TEXAS,4828780,MALAKOFF ISD,henderson,FALSE,1392,0.078656609,0.815,3.08908046,2.658045977,0,0,0,0,41354,
761,TEXAS,4828800,MALONE ISD,hill,FALSE,158,0.081012658,0.82,,,0,0,0,0,54327,
762,TEXAS,4828830,MALTA ISD,bowie,FALSE,187,0.064171123,0.73,,,0,0,0,0,51042,
763,TEXAS,4828890,MANOR ISD,travis,FALSE,9103,0.06815006,-0.705,9.051960892,3.570251565,0,0,16,8,55878,
764,TEXAS,4828920,MANSFIELD ISD,tarrant,FALSE,34867,0.064297473,0.53,7.511400465,11.73889351,0.017208248,2,2,4,82816,
765,TEXAS,4828980,MARATHON ISD,brewster,FALSE,63,0.126984127,0.52,23.80952381,,0,0,0,0,46250,
766,TEXAS,4829010,MARBLE FALLS ISD,burnet,FALSE,4230,0.07443026,0.785,4.042553191,7.06855792,0,0,0,0,48401,
767,TEXAS,4829040,MARFA ISD,presidio,FALSE,319,0.106896552,-0.705,2.821316614,,0,0,0,0,41719,
768,TEXAS,4829100,MARION ISD,guadalupe,FALSE,1470,0.07414966,0.645,1.836734694,2.31292517,0.068027211,0,0,0,58872,
769,TEXAS,4829130,MARLIN ISD,falls,FALSE,836,0.093301435,0.705,2.870813397,,0,0,0,0,29340,
770,TEXAS,4829160,MARSHALL ISD,harrison,FALSE,5438,0.069352703,0.745,3.843324752,3.714600956,0.036778227,0,0,0,40814,
771,TEXAS,4829190,MART ISD,mclennan,FALSE,518,0.081293436,0.65,6.756756757,2.123552124,0.193050193,0,0,0,38594,
772,TEXAS,4829220,MARTINS MILL ISD,van zandt,FALSE,531,0.084745763,0.875,3.95480226,4.331450094,0,0,0,0,42019,
773,TEXAS,4829250,MARTINSVILLE ISD,nacogdoches,FALSE,397,0.075894207,0.68,5.289672544,,0,0,0,0,52386,
774,TEXAS,4829280,MASON ISD,mason,FALSE,729,0.098203018,0.82,0,6.58436214,0,0,0,0,43750,
775,TEXAS,4829370,MATAGORDA ISD,matagorda,FALSE,158,0.063291139,0.735,,,0,0,0,0,41635,
776,TEXAS,4829400,MATHIS ISD,san patricio,FALSE,1653,0.067150635,0.65,3.266787659,0.060496068,0,0,0,0,39434,
777,TEXAS,4829460,MAUD ISD,bowie,FALSE,488,0.078893443,0.73,9.221311475,,0,0,0,0,38953,
778,TEXAS,4829520,MAY ISD,brown,FALSE,296,0.094594595,0.875,2.027027027,,0,0,0,0,50473,
779,TEXAS,4829580,MAYPEARL ISD,ellis,FALSE,1242,0.066022544,0.695,5.716586151,,0,0,0,0,57379,
780,TEXAS,4829670,MCALLEN ISD,hidalgo,FALSE,23634,0.067787933,-0.625,9.422865363,8.517390201,0.038080731,0,2,27,101059,
781,TEXAS,4829700,MCCAMEY ISD,upton,FALSE,556,0.079136691,0.86,12.94964029,,0,0,0,0,44135,
782,TEXAS,4829760,MCDADE ISD,bastrop,FALSE,324,0.092592593,0.58,0.925925926,,0,0,0,0,52279,
783,TEXAS,4829820,MCGREGOR ISD,mclennan,FALSE,1451,0.077877326,0.65,3.652653343,7.512060648,0,0,0,0,42853,
784,TEXAS,4829850,MCKINNEY ISD,collin,FALSE,24961,0.068506871,0.57,4.915668443,12.92015544,0.100156244,0,0,0,78525,
785,TEXAS,4829880,MCLEAN ISD,gray,FALSE,250,0.084,0.9,7.6,,0,0,0,0,50658,
786,TEXAS,4829910,MCLEOD ISD,cass,FALSE,381,0.070866142,0.81,3.149606299,,0.524934383,0,0,0,48393,
787,TEXAS,4829940,MCMULLEN COUNTY ISD,mcmullen,FALSE,257,0.093385214,0.915,12.84046693,,0,0,0,0,45208,
788,TEXAS,4830000,MEADOW ISD,terry,FALSE,282,0.103191489,0.795,6.382978723,2.127659574,0,0,0,0,55000,
789,TEXAS,4830030,MEDINA ISD,bandera,FALSE,322,0.086956522,0.815,5.279503106,,0,0,0,0,47712,
790,TEXAS,4830060,MEDINA VALLEY ISD,medina,FALSE,5083,0.057521149,0.725,4.839661617,8.223490065,0.039346842,0,0,0,60770,
791,TEXAS,4830120,MELISSA ISD,collin,FALSE,2792,0.081368195,0.57,0,,0,0,0,0,90667,
792,TEXAS,4830180,MEMPHIS ISD,hall,FALSE,498,0.085140562,0.855,3.815261044,,1.204819277,0,0,0,33429,
793,TEXAS,4830210,MENARD ISD,menard,FALSE,298,0.080536913,0.82,10.06711409,,0,0,0,0,33580,
794,TEXAS,4830250,MERCEDES ISD,hidalgo,FALSE,5529,0.070678242,-0.625,3.237475131,3.743895822,0.036172906,0,0,0,27258,
795,TEXAS,4830300,MERIDIAN ISD,bosque,FALSE,474,0.0907173,0.835,4.008438819,0.421940928,0,0,0,0,42736,
796,TEXAS,4830340,MERKEL ISD,taylor,FALSE,1168,0.080736301,0.76,6.592465753,1.712328767,0.085616438,0,0,0,42696,
797,TEXAS,4830360,IRION COUNTY ISD,irion,FALSE,277,0.115523466,0.875,10.83032491,6.498194946,0,0,0,0,54886,
798,TEXAS,4830390,MESQUITE ISD,dallas,FALSE,41000,0.067095366,-0.63,5.907317073,5.692682927,0.024390244,17,6,5,48359,
799,TEXAS,4830420,MEXIA ISD,limestone,FALSE,1798,0.080717464,0.77,6.229143493,,0,0,0,0,36853,
800,TEXAS,4830450,MEYERSVILLE ISD,dewitt,FALSE,120,0.145,0.83,,,0,0,0,0,70268,
801,TEXAS,4830480,MIAMI ISD,roberts,FALSE,219,0.096803653,0.965,5.02283105,,0,0,0,0,69625,
802,TEXAS,4830570,MIDLAND ISD,midland,FALSE,25715,0.063448182,0.8,2.527707564,3.982111608,0.349990278,0,0,1,66007,
803,TEXAS,4830600,MIDLOTHIAN ISD,ellis,FALSE,8869,0.063469388,0.695,5.220430714,9.459916563,0,0,9,5,84809,
804,TEXAS,4830640,MIDWAY ISD,mclennan,FALSE,8072,0.061694747,0.65,7.395936571,9.836471754,0.074331021,1,1,0,69167,
806,TEXAS,4830660,MIDWAY ISD,clay,FALSE,137,0.104379562,0.89,2.189781022,,0,0,0,0,69167,
808,TEXAS,4830690,MILANO ISD,milam,FALSE,453,0.094481236,0.775,5.960264901,0.441501104,0,0,0,0,40991,
809,TEXAS,4830720,MILDRED ISD,navarro,FALSE,741,0.076923077,0.75,8.367071525,,1.619433198,0,0,0,65129,
810,TEXAS,4830750,MILES ISD,runnels,FALSE,440,0.095227273,0.885,15.90909091,,0.454545455,0,0,0,47273,
811,TEXAS,4830780,MILFORD ISD,ellis,FALSE,273,0.085018315,0.695,2.197802198,,0,0,0,0,49167,
812,TEXAS,4830810,MILLER GROVE ISD,hopkins,FALSE,329,0.079027356,0.82,0,,0,0,0,0,50905,
813,TEXAS,4830870,MILLSAP ISD,parker,FALSE,973,0.080339157,0.84,0,7.39979445,0,0,0,0,56917,
814,TEXAS,4830930,MINEOLA ISD,wood,FALSE,1628,0.075552826,0.855,0,,0,0,0,0,44334,
815,TEXAS,4830950,MINERAL WELLS ISD,palo pinto,FALSE,3280,0.073810976,0.83,3.506097561,3.993902439,0,0,0,0,39152,
816,TEXAS,4831040,MISSION CISD,hidalgo,FALSE,15895,0.067218622,-0.625,7.2601447,8.480654294,0.075495439,0,0,0,32413,
817,TEXAS,4831170,MONAHANS-WICKETT-PYOTE ISD,ward,FALSE,2328,0.057946735,0.785,14.00343643,,0,2,3,7,50146,
